unit_number,time_cycles,condition_id,PC1,PC2
3.0,87.0,1.0,-3.9916587,1.9555701
3.0,88.0,1.0,-2.9352636,2.0061476
3.0,89.0,1.0,-3.03303,1.9651488
3.0,90.0,1.0,-1.4644613,1.4568876
3.0,91.0,1.0,-3.783264,0.7600651
3.0,92.0,1.0,-3.7140417,2.9023187
3.0,93.0,1.0,-2.1538584,1.788587
3.0,94.0,1.0,-3.5571134,2.6080678
3.0,95.0,1.0,-3.255541,1.4440947
3.0,96.0,1.0,-2.6007996,1.8522918
3.0,97.0,1.0,-1.6046609,1.9743857
3.0,98.0,1.0,-2.291746,1.7192078
3.0,99.0,1.0,-2.5432072,1.9666934
3.0,100.0,1.0,-3.7094727,2.7186499
3.0,101.0,1.0,-2.8761768,1.904313
3.0,102.0,1.0,-2.7181823,2.628632
3.0,103.0,1.0,-2.6398838,3.137575
3.0,104.0,1.0,-1.9603485,1.8285667
3.0,105.0,1.0,-2.815011,1.1775836
3.0,106.0,1.0,-2.3989766,3.4043097
3.0,107.0,1.0,-1.5058455,1.5745288
3.0,108.0,1.0,-1.7451653,1.478733
3.0,109.0,1.0,-2.1680372,2.5219007
3.0,110.0,1.0,-0.769418,2.1658828
3.0,111.0,1.0,-2.1128838,2.588886
3.0,112.0,1.0,-1.8518472,2.3352883
3.0,113.0,1.0,-1.7404354,2.3934326
3.0,114.0,1.0,-1.7697042,3.0618448
3.0,115.0,1.0,-1.0976355,2.436814
3.0,116.0,1.0,-2.0578458,1.5707603
3.0,117.0,1.0,-1.3607248,3.4640856
3.0,118.0,1.0,-1.0313549,2.4726737
3.0,119.0,1.0,-0.90680075,2.7749727
3.0,120.0,1.0,-0.9883189,3.0701244
3.0,121.0,1.0,-0.79602027,3.9222379
3.0,122.0,1.0,-0.008625269,3.6098964
3.0,123.0,1.0,-0.53348064,3.839757
3.0,124.0,1.0,-0.42669582,3.6077716
3.0,125.0,1.0,0.12727904,3.3285973
3.0,126.0,1.0,-0.2440722,2.4267814
3.0,127.0,1.0,0.12493563,4.0898542
3.0,128.0,1.0,0.53518724,4.1830645
3.0,129.0,1.0,0.6400957,4.239916
3.0,130.0,1.0,1.1047208,3.9629855
3.0,131.0,1.0,1.049845,3.8086867
3.0,132.0,1.0,1.8634546,4.283435
3.0,133.0,1.0,0.9946177,4.4503098
3.0,134.0,1.0,1.2166145,4.408687
3.0,135.0,1.0,0.46527267,4.192475
3.0,136.0,1.0,2.2999141,4.209995
3.0,137.0,1.0,1.448282,5.4450636
3.0,138.0,1.0,1.2709653,5.0130253
3.0,139.0,1.0,2.4233973,4.148166
3.0,140.0,1.0,2.1015828,4.692654
3.0,141.0,1.0,3.075061,5.010908
3.0,142.0,1.0,3.1190188,5.098375
3.0,143.0,1.0,2.384817,5.6337624
3.0,144.0,1.0,3.1073525,5.472783
3.0,145.0,1.0,1.9496849,6.4719286
3.0,146.0,1.0,3.4505355,6.570319
3.0,147.0,1.0,3.9711215,6.364128
3.0,148.0,1.0,3.9088776,5.966746
3.0,149.0,1.0,4.795615,6.2600555
3.0,150.0,1.0,4.0914726,6.280818
3.0,151.0,1.0,5.0564127,7.453408
3.0,152.0,1.0,5.0482845,6.9076314
3.0,153.0,1.0,5.7445993,6.607901
3.0,154.0,1.0,5.2234116,8.082334
3.0,155.0,1.0,5.3296223,8.753317
3.0,156.0,1.0,6.859727,7.531279
3.0,157.0,1.0,7.793379,7.4037066
3.0,158.0,1.0,7.954624,8.787237
3.0,159.0,1.0,6.8361645,8.083647
3.0,160.0,1.0,6.4024944,8.839149
3.0,161.0,1.0,8.506297,9.450348
3.0,162.0,1.0,7.8350925,8.93019
3.0,163.0,1.0,8.378247,9.641322
3.0,164.0,1.0,9.306219,9.610018
3.0,165.0,1.0,9.879046,10.5812435
3.0,166.0,1.0,10.027021,11.124371
3.0,167.0,1.0,11.640942,10.213753
3.0,168.0,1.0,11.350218,10.701832
3.0,169.0,1.0,12.358044,11.23933
3.0,170.0,1.0,12.405606,11.560851
3.0,171.0,1.0,12.907395,12.366634
3.0,172.0,1.0,11.540924,13.411089
3.0,173.0,1.0,13.058866,12.947693
3.0,174.0,1.0,14.751346,12.801554
3.0,175.0,1.0,14.658441,12.683155
3.0,176.0,1.0,15.997945,14.31362
3.0,177.0,1.0,16.600714,14.454586
3.0,178.0,1.0,18.209509,14.37277
3.0,179.0,1.0,18.186377,14.736628
4.0,1.0,1.0,-3.8846264,-0.6969273
4.0,2.0,1.0,-4.8272877,-0.7557646
4.0,3.0,1.0,-3.534088,-0.97100306
4.0,4.0,1.0,-3.8717313,-0.84262085
4.0,5.0,1.0,-2.832859,-2.1647675
4.0,6.0,1.0,-3.0735688,-0.79061615
4.0,7.0,1.0,-3.3471146,-0.75511384
4.0,8.0,1.0,-4.0789585,-0.5518913
4.0,9.0,1.0,-3.7633243,-0.48090282
4.0,10.0,1.0,-2.7918055,-1.3204484
4.0,11.0,1.0,-4.780464,-0.59333766
4.0,12.0,1.0,-3.0638285,-0.9696537
4.0,13.0,1.0,-3.6789064,-0.92876756
4.0,14.0,1.0,-3.1948092,-1.2438781
4.0,15.0,1.0,-3.8201673,-0.50374293
4.0,16.0,1.0,-3.8350391,-1.5050517
4.0,17.0,1.0,-3.223538,-1.235217
4.0,18.0,1.0,-3.0781708,-1.3046571
4.0,19.0,1.0,-3.065391,-0.3080589
4.0,20.0,1.0,-4.1481724,-1.2197989
4.0,21.0,1.0,-2.5278287,0.06562883
4.0,22.0,1.0,-3.0710485,-1.3602196
4.0,23.0,1.0,-3.129853,-0.79420197
4.0,24.0,1.0,-2.7851815,-1.112251
4.0,25.0,1.0,-3.8481205,-0.8400675
4.0,26.0,1.0,-3.2860081,-0.50088143
4.0,27.0,1.0,-3.7056131,-0.03275326
4.0,28.0,1.0,-3.2168868,-1.4702091
4.0,29.0,1.0,-3.2622511,-1.1549021
4.0,30.0,1.0,-2.6082082,-0.9601619
4.0,31.0,1.0,-3.8350163,-0.9910933
4.0,32.0,1.0,-2.9881966,-1.391738
4.0,33.0,1.0,-2.6178973,-0.5440173
4.0,34.0,1.0,-2.987104,-1.1134797
4.0,35.0,1.0,-2.9657094,-0.50991535
4.0,36.0,1.0,-2.5412867,-1.3810371
4.0,37.0,1.0,-3.5356092,-0.92587924
4.0,38.0,1.0,-3.4705613,-0.8363086
4.0,39.0,1.0,-2.2289388,-0.7862632
4.0,40.0,1.0,-2.7464638,-0.5846937
4.0,41.0,1.0,-4.216167,0.2694876
4.0,42.0,1.0,-4.210829,-0.49866173
4.0,43.0,1.0,-2.5685337,-0.7421675
4.0,44.0,1.0,-4.004788,-0.6842729
4.0,45.0,1.0,-3.7364905,-0.725575
4.0,46.0,1.0,-1.3272527,-1.1097175
4.0,47.0,1.0,-1.6534095,-0.7657831
4.0,48.0,1.0,-3.7614896,-0.40752378
4.0,49.0,1.0,-2.661644,-1.5858095
4.0,50.0,1.0,-1.9992986,-0.5830182
4.0,51.0,1.0,-3.5281134,0.28176928
4.0,52.0,1.0,-1.6743596,-1.0247275
4.0,53.0,1.0,-3.1106503,-0.43807384
4.0,54.0,1.0,-2.0126343,-1.3361626
4.0,55.0,1.0,-3.0791686,-0.12743858
4.0,56.0,1.0,-3.4603963,-0.45290962
4.0,57.0,1.0,-2.7981863,-1.1989686
4.0,58.0,1.0,-2.1538699,-1.3820494
4.0,59.0,1.0,-3.936219,-0.5263692
4.0,60.0,1.0,-4.001215,-1.0133893
4.0,61.0,1.0,-2.6302364,0.071564734
4.0,62.0,1.0,-3.2588112,-1.1970237
4.0,63.0,1.0,-2.4242013,-0.75952077
4.0,64.0,1.0,-2.6885302,-0.5191262
4.0,65.0,1.0,-4.099803,-0.8498534
4.0,66.0,1.0,-2.4405742,-0.05324951
4.0,67.0,1.0,-2.942833,-0.3323538
4.0,68.0,1.0,-3.312488,-0.62020445
4.0,69.0,1.0,-2.8509755,0.24606252
4.0,70.0,1.0,-2.7036064,-0.41095075
4.0,71.0,1.0,-2.146563,-1.0125244
4.0,72.0,1.0,-2.2115955,-0.45600012
4.0,73.0,1.0,-1.7661865,-0.4984099
4.0,74.0,1.0,-1.4736483,-0.5468372
4.0,75.0,1.0,-2.1940713,-0.2907075
4.0,76.0,1.0,-2.3391428,0.39847386
4.0,77.0,1.0,-1.695409,0.1273673
4.0,78.0,1.0,-2.4885988,-0.42881593
4.0,79.0,1.0,-2.3245468,-0.5566194
4.0,80.0,1.0,-2.5086446,0.12042793
4.0,81.0,1.0,-2.7728956,-0.6996952
4.0,82.0,1.0,-3.0420387,-0.5216725
4.0,83.0,1.0,-2.894153,-0.27452445
4.0,84.0,1.0,-2.0060987,-1.0963109
4.0,85.0,1.0,-2.7697415,1.0503335
4.0,86.0,1.0,-1.8190427,0.2751485
4.0,87.0,1.0,-2.033965,-0.7629671
4.0,88.0,1.0,-1.5909508,0.87599003
4.0,89.0,1.0,-3.3437576,0.4144237
4.0,90.0,1.0,-1.7648457,0.7650292
4.0,91.0,1.0,-2.0077224,0.8346987
4.0,92.0,1.0,-1.5228819,-0.25100425
4.0,93.0,1.0,-2.7354732,-0.21752384
4.0,94.0,1.0,-2.201703,-0.54943025
4.0,95.0,1.0,-3.1102943,0.830863
4.0,96.0,1.0,-3.4708815,0.4414267
4.0,97.0,1.0,-0.8346355,0.198458
4.0,98.0,1.0,-1.9510113,0.73575544
4.0,99.0,1.0,-1.8337337,-0.3485984
4.0,100.0,1.0,-2.2572064,0.32736248
4.0,101.0,1.0,-1.5099983,0.37587667
4.0,102.0,1.0,-0.9478729,0.46453065
4.0,103.0,1.0,-2.1771564,-0.11076307
4.0,104.0,1.0,-2.4282868,0.8196392
4.0,105.0,1.0,-1.6427115,0.7258599
4.0,106.0,1.0,-1.2585713,0.15906394
4.0,107.0,1.0,-1.6405517,0.9722402
4.0,108.0,1.0,-1.6822672,1.2296221
4.0,109.0,1.0,-0.97462106,1.12995
4.0,110.0,1.0,-2.7324054,1.8796132
4.0,111.0,1.0,-1.884929,0.5510156
4.0,112.0,1.0,-0.83322144,1.105528
4.0,113.0,1.0,-0.5912876,0.5859004
4.0,114.0,1.0,-1.2815468,1.8475909
4.0,115.0,1.0,-0.91006374,1.0247422
4.0,116.0,1.0,-0.5327506,0.096417926
4.0,117.0,1.0,0.10994363,1.1127888
4.0,118.0,1.0,-2.0364027,1.2301002
4.0,119.0,1.0,0.3711846,-0.135658
4.0,120.0,1.0,-0.898489,1.0094618
4.0,121.0,1.0,-0.31124806,0.9467255
4.0,122.0,1.0,0.14807582,0.5468166
4.0,123.0,1.0,-0.6006141,0.4898426
4.0,124.0,1.0,-0.39609814,1.8712121
4.0,125.0,1.0,-1.5576009,1.8015571
4.0,126.0,1.0,0.25228143,1.2010723
4.0,127.0,1.0,0.08272147,1.8382418
4.0,128.0,1.0,1.7963755,1.6429538
4.0,129.0,1.0,-0.94441223,1.8275121
4.0,130.0,1.0,-1.0760846,1.9067103
4.0,131.0,1.0,0.5049112,1.5184419
4.0,132.0,1.0,1.6463277,2.359108
4.0,133.0,1.0,1.5527995,1.114622
4.0,134.0,1.0,1.414047,1.8246526
4.0,135.0,1.0,2.0176947,2.3673186
4.0,136.0,1.0,2.0055244,1.7542883
4.0,137.0,1.0,1.2306297,3.2008028
4.0,138.0,1.0,0.9449599,2.4796453
4.0,139.0,1.0,0.5073445,3.0519106
4.0,140.0,1.0,1.6438935,3.1455903
4.0,141.0,1.0,1.5063994,2.8217366
4.0,142.0,1.0,2.3290455,2.1191287
4.0,143.0,1.0,1.4950984,4.0368385
4.0,144.0,1.0,2.0706089,3.654144
4.0,145.0,1.0,2.4022577,3.3329349
4.0,146.0,1.0,3.4918997,4.077302
4.0,147.0,1.0,3.458811,2.978032
4.0,148.0,1.0,2.5003855,4.094017
4.0,149.0,1.0,3.591408,3.4438312
4.0,150.0,1.0,3.2270262,5.1796465
4.0,151.0,1.0,4.0356846,4.012769
4.0,152.0,1.0,2.7023437,4.7792077
4.0,153.0,1.0,3.4314425,5.126271
4.0,154.0,1.0,3.8199365,5.19601
4.0,155.0,1.0,4.854129,4.675033
4.0,156.0,1.0,3.7332351,4.427962
4.0,157.0,1.0,4.2052145,6.6383038
4.0,158.0,1.0,5.4823217,5.918154
4.0,159.0,1.0,5.1310244,4.524201
4.0,160.0,1.0,4.784522,5.89311
4.0,161.0,1.0,6.3477106,5.960792
4.0,162.0,1.0,5.9587793,7.6706786
4.0,163.0,1.0,7.953724,5.8018007
4.0,164.0,1.0,6.930578,6.634298
4.0,165.0,1.0,6.393216,7.2015195
4.0,166.0,1.0,7.4127483,7.2601604
4.0,167.0,1.0,7.62506,7.8966365
4.0,168.0,1.0,7.1471157,7.3382506
4.0,169.0,1.0,8.848069,8.2996
4.0,170.0,1.0,9.084495,8.280312
4.0,171.0,1.0,9.042024,8.063153
4.0,172.0,1.0,9.379491,8.12138
4.0,173.0,1.0,9.49756,9.084606
4.0,174.0,1.0,10.144197,10.093183
4.0,175.0,1.0,10.50584,9.983857
4.0,176.0,1.0,10.599537,10.367381
4.0,177.0,1.0,11.831087,10.394476
4.0,178.0,1.0,12.913486,10.785559
4.0,179.0,1.0,13.75932,9.901416
4.0,180.0,1.0,14.555522,10.763986
4.0,181.0,1.0,12.567675,12.203556
4.0,182.0,1.0,14.282264,11.192479
4.0,183.0,1.0,16.34586,12.386892
4.0,184.0,1.0,15.064637,12.899029
4.0,185.0,1.0,15.867433,13.960712
4.0,186.0,1.0,15.511973,13.770313
4.0,187.0,1.0,17.116394,15.641561
4.0,188.0,1.0,17.72634,14.158481
4.0,189.0,1.0,18.94731,15.094436
5.0,1.0,1.0,-4.976998,3.4246223
5.0,2.0,1.0,-5.586728,3.489071
5.0,3.0,1.0,-5.255809,3.2687557
5.0,4.0,1.0,-5.8824787,3.8427966
5.0,5.0,1.0,-6.2434373,3.8199522
5.0,6.0,1.0,-4.9423537,2.5471752
5.0,7.0,1.0,-5.165336,3.9055843
5.0,8.0,1.0,-5.579152,3.6631713
5.0,9.0,1.0,-5.8313923,2.9326353
5.0,10.0,1.0,-5.753488,3.545045
5.0,11.0,1.0,-5.5962753,2.8933465
5.0,12.0,1.0,-5.0993996,3.3418431
5.0,13.0,1.0,-6.041339,2.6916645
5.0,14.0,1.0,-4.7956347,3.0399463
5.0,15.0,1.0,-5.4414797,2.5681262
5.0,16.0,1.0,-6.8947716,3.207482
5.0,17.0,1.0,-5.550318,3.706891
5.0,18.0,1.0,-5.771336,2.8283637
5.0,19.0,1.0,-5.1887302,4.070126
5.0,20.0,1.0,-5.512827,2.6064155
5.0,21.0,1.0,-5.2206163,2.8113375
5.0,22.0,1.0,-5.1501265,3.5181298
5.0,23.0,1.0,-5.8918724,4.113419
5.0,24.0,1.0,-4.542471,3.5804925
5.0,25.0,1.0,-6.0118847,3.2851148
5.0,26.0,1.0,-6.551846,3.2233427
5.0,27.0,1.0,-5.4572372,4.0973206
5.0,28.0,1.0,-5.0545464,3.271475
5.0,29.0,1.0,-6.8590755,3.9086041
5.0,30.0,1.0,-5.6266923,2.9361696
5.0,31.0,1.0,-6.1188083,3.111438
5.0,32.0,1.0,-5.8680816,2.6288683
5.0,33.0,1.0,-4.2050767,3.5148897
5.0,34.0,1.0,-5.17572,3.7044938
5.0,35.0,1.0,-5.6282005,3.0688047
5.0,36.0,1.0,-5.654885,3.6168962
5.0,37.0,1.0,-5.390126,3.8625119
5.0,38.0,1.0,-5.0140944,3.1720963
5.0,39.0,1.0,-6.161214,3.4780955
5.0,40.0,1.0,-4.171295,3.0504806
5.0,41.0,1.0,-4.007103,3.519855
5.0,42.0,1.0,-4.8791046,4.04136
5.0,43.0,1.0,-5.4830065,4.4902983
5.0,44.0,1.0,-5.6674175,3.4227118
5.0,45.0,1.0,-5.8624077,3.1862886
5.0,46.0,1.0,-3.6954172,2.4260776
5.0,47.0,1.0,-6.1278706,3.531979
5.0,48.0,1.0,-6.037959,3.7099202
5.0,49.0,1.0,-5.030086,3.8728168
5.0,50.0,1.0,-4.9127436,3.0200417
5.0,51.0,1.0,-5.3148584,3.6480312
5.0,52.0,1.0,-4.7599525,2.483939
5.0,53.0,1.0,-4.6701355,4.449505
5.0,54.0,1.0,-5.432237,3.0878136
5.0,55.0,1.0,-6.5304413,3.3119285
5.0,56.0,1.0,-6.2615643,4.1029887
5.0,57.0,1.0,-5.825595,3.177768
5.0,58.0,1.0,-4.492285,3.0543199
5.0,59.0,1.0,-5.1607275,3.3515816
5.0,60.0,1.0,-5.3752007,2.2462058
5.0,61.0,1.0,-4.886269,3.6100132
5.0,62.0,1.0,-4.866648,2.9977748
5.0,63.0,1.0,-4.865904,3.691901
5.0,64.0,1.0,-4.9786034,3.194872
5.0,65.0,1.0,-5.876474,4.2379913
5.0,66.0,1.0,-4.8568354,3.4940386
5.0,67.0,1.0,-5.4407554,4.27942
5.0,68.0,1.0,-4.81121,3.0527997
5.0,69.0,1.0,-5.250208,3.6483524
5.0,70.0,1.0,-6.584845,3.9173522
5.0,71.0,1.0,-3.8404667,3.3009713
5.0,72.0,1.0,-5.30916,3.8249824
5.0,73.0,1.0,-4.682412,3.5298
5.0,74.0,1.0,-4.736782,3.7211123
5.0,75.0,1.0,-4.2218094,3.3825653
5.0,76.0,1.0,-4.083991,2.8085694
5.0,77.0,1.0,-4.297868,2.6134448
5.0,78.0,1.0,-4.363126,2.8775768
5.0,79.0,1.0,-4.6386294,3.816373
5.0,80.0,1.0,-5.072255,3.5078125
5.0,81.0,1.0,-4.029094,3.3854163
5.0,82.0,1.0,-4.364069,3.0789232
5.0,83.0,1.0,-4.7574644,3.2639666
5.0,84.0,1.0,-4.1638827,2.8989475
5.0,85.0,1.0,-3.1394248,3.7386525
5.0,86.0,1.0,-3.7704544,3.3527064
5.0,87.0,1.0,-4.9044123,3.835504
5.0,88.0,1.0,-4.144762,2.8099272
5.0,89.0,1.0,-4.50677,3.0701785
5.0,90.0,1.0,-4.9809628,4.1427083
5.0,91.0,1.0,-4.715826,3.2726018
5.0,92.0,1.0,-5.2976027,4.4674096
5.0,93.0,1.0,-4.7400703,2.9632301
5.0,94.0,1.0,-3.5946093,2.8641102
5.0,95.0,1.0,-4.5719132,3.321763
5.0,96.0,1.0,-3.9362051,2.8605251
5.0,97.0,1.0,-4.714772,4.0876126
5.0,98.0,1.0,-5.3230762,3.3087013
5.0,99.0,1.0,-4.6539984,4.311356
5.0,100.0,1.0,-4.2815895,3.9429743
5.0,101.0,1.0,-2.9883554,3.0866895
5.0,102.0,1.0,-4.606547,3.1949334
5.0,103.0,1.0,-3.683834,4.027214
5.0,104.0,1.0,-3.6889386,3.4935892
5.0,105.0,1.0,-3.7689288,3.6500237
5.0,106.0,1.0,-4.456882,3.653186
5.0,107.0,1.0,-3.9777887,3.3342488
5.0,108.0,1.0,-3.316124,3.3974743
5.0,109.0,1.0,-4.1689477,3.0294368
5.0,110.0,1.0,-5.2021785,3.4844642
5.0,111.0,1.0,-3.7421327,3.651625
5.0,112.0,1.0,-4.2787576,3.7426813
5.0,113.0,1.0,-4.0860763,3.7373514
5.0,114.0,1.0,-4.198208,3.5815039
5.0,115.0,1.0,-5.2154655,3.7910104
5.0,116.0,1.0,-5.5833406,3.2759173
5.0,117.0,1.0,-3.3153439,3.3056507
5.0,118.0,1.0,-4.0789165,3.7423592
5.0,119.0,1.0,-3.7336454,3.1614203
5.0,120.0,1.0,-2.5891902,3.881696
5.0,121.0,1.0,-3.3144631,2.6716027
5.0,122.0,1.0,-4.9163017,2.9596658
5.0,123.0,1.0,-4.4894,4.395298
5.0,124.0,1.0,-2.3466492,3.3450112
5.0,125.0,1.0,-4.3132315,3.5052097
5.0,126.0,1.0,-3.583588,3.642789
5.0,127.0,1.0,-3.7337353,3.6153312
5.0,128.0,1.0,-1.4043581,2.3685517
5.0,129.0,1.0,-4.171418,4.109221
5.0,130.0,1.0,-2.0711188,2.9870138
5.0,131.0,1.0,-2.7158988,3.958427
5.0,132.0,1.0,-3.3853264,3.2363756
5.0,133.0,1.0,-2.5338469,2.7814212
5.0,134.0,1.0,-4.7722487,3.2908573
5.0,135.0,1.0,-3.9731064,3.2473142
5.0,136.0,1.0,-4.6413865,3.718553
5.0,137.0,1.0,-2.3515599,4.459447
5.0,138.0,1.0,-4.5687656,3.3036184
5.0,139.0,1.0,-2.9419281,4.0279684
5.0,140.0,1.0,-1.894429,3.1577773
5.0,141.0,1.0,-2.6146576,2.6851814
5.0,142.0,1.0,-3.1778321,3.6605928
5.0,143.0,1.0,-4.2376733,4.029753
5.0,144.0,1.0,-3.2547133,4.647894
5.0,145.0,1.0,-2.7273319,3.466302
5.0,146.0,1.0,-1.5474143,3.1529703
5.0,147.0,1.0,-4.421936,4.09198
5.0,148.0,1.0,-4.3281155,4.110119
5.0,149.0,1.0,-2.614129,3.7222998
5.0,150.0,1.0,-1.9197402,3.5328302
5.0,151.0,1.0,-2.462316,2.9240658
5.0,152.0,1.0,-2.0338082,4.2926035
5.0,153.0,1.0,-2.2093375,3.1792784
5.0,154.0,1.0,-3.7923353,3.446495
5.0,155.0,1.0,-1.8946372,3.6941173
5.0,156.0,1.0,-1.5908378,3.1672208
5.0,157.0,1.0,-2.076472,3.731456
5.0,158.0,1.0,-1.6038616,3.863501
5.0,159.0,1.0,-2.0850573,3.0573046
5.0,160.0,1.0,-1.1362023,3.654072
5.0,161.0,1.0,-2.166999,3.378273
5.0,162.0,1.0,-3.0417361,4.293943
5.0,163.0,1.0,-0.76211977,3.2805996
5.0,164.0,1.0,-1.5788995,3.3796449
5.0,165.0,1.0,-0.9742248,3.9043899
5.0,166.0,1.0,-1.8419282,3.854851
5.0,167.0,1.0,-3.0274065,3.9487143
5.0,168.0,1.0,-1.2084464,3.4804635
5.0,169.0,1.0,-0.55453897,4.0720725
5.0,170.0,1.0,-1.4152373,4.7432284
5.0,171.0,1.0,-1.1073799,3.1649854
5.0,172.0,1.0,-1.5703343,3.8109596
5.0,173.0,1.0,-1.9732106,4.27935
5.0,174.0,1.0,-2.4928932,3.746609
5.0,175.0,1.0,-0.600014,2.8692758
5.0,176.0,1.0,-0.6495125,3.1550195
5.0,177.0,1.0,-1.3228238,3.859437
5.0,178.0,1.0,-1.7099804,4.265069
5.0,179.0,1.0,-1.2153924,4.2207994
5.0,180.0,1.0,-1.4583977,5.4407
5.0,181.0,1.0,-1.4557507,4.488081
5.0,182.0,1.0,-0.74027586,4.0893855
5.0,183.0,1.0,0.09724975,3.4819841
5.0,184.0,1.0,-0.13886142,3.4484289
5.0,185.0,1.0,-0.26317286,5.052718
5.0,186.0,1.0,-1.592426,4.1916265
5.0,187.0,1.0,-0.08775997,3.4604301
5.0,188.0,1.0,0.2734561,4.175914
5.0,189.0,1.0,-0.23201084,4.056819
5.0,190.0,1.0,0.5429244,4.240269
5.0,191.0,1.0,-0.6962514,3.9925718
5.0,192.0,1.0,0.41114545,3.5722458
5.0,193.0,1.0,1.662082,3.739633
5.0,194.0,1.0,0.5212934,4.6764183
5.0,195.0,1.0,1.1683505,3.2884958
5.0,196.0,1.0,1.4948895,3.4642947
5.0,197.0,1.0,0.09320259,3.2778728
5.0,198.0,1.0,0.81685996,3.8768122
5.0,199.0,1.0,2.1954854,3.5702927
5.0,200.0,1.0,0.14660358,4.545475
5.0,201.0,1.0,1.1806853,4.942305
5.0,202.0,1.0,1.4672377,3.4983666
5.0,203.0,1.0,1.7582023,3.8533204
5.0,204.0,1.0,2.3014872,4.485666
5.0,205.0,1.0,0.6146507,4.2482724
5.0,206.0,1.0,1.839916,3.80874
5.0,207.0,1.0,1.8708208,3.6823006
5.0,208.0,1.0,2.4466217,4.9171815
5.0,209.0,1.0,1.2711079,5.036879
5.0,210.0,1.0,2.848842,4.9409575
5.0,211.0,1.0,3.3493783,4.998168
5.0,212.0,1.0,3.7900097,3.6610956
5.0,213.0,1.0,2.621405,5.038307
5.0,214.0,1.0,2.13598,5.6470556
5.0,215.0,1.0,4.0106707,4.8036637
5.0,216.0,1.0,3.6727674,4.3780875
5.0,217.0,1.0,4.0629854,4.7313046
5.0,218.0,1.0,3.3188145,4.4808617
5.0,219.0,1.0,4.241605,4.4956827
5.0,220.0,1.0,3.9139493,4.550107
5.0,221.0,1.0,4.334652,5.043137
5.0,222.0,1.0,4.5455904,4.4778824
5.0,223.0,1.0,4.2959337,4.503323
5.0,224.0,1.0,3.6516087,5.864208
5.0,225.0,1.0,5.4795666,4.454364
5.0,226.0,1.0,3.6638381,5.693095
5.0,227.0,1.0,5.276846,5.7027926
5.0,228.0,1.0,4.560938,3.6606543
5.0,229.0,1.0,4.967188,4.858383
5.0,230.0,1.0,5.937064,4.8591776
5.0,231.0,1.0,4.4384756,4.75448
5.0,232.0,1.0,5.6975,4.8527393
5.0,233.0,1.0,6.1758785,4.980948
5.0,234.0,1.0,5.294565,6.090126
5.0,235.0,1.0,6.5340576,5.6573596
5.0,236.0,1.0,6.104472,5.6846423
5.0,237.0,1.0,6.5017138,6.276552
5.0,238.0,1.0,6.2431326,5.3697166
5.0,239.0,1.0,6.6305943,6.2362223
5.0,240.0,1.0,7.1869974,6.5510283
5.0,241.0,1.0,6.7430058,6.1802645
5.0,242.0,1.0,7.6631937,5.6838026
5.0,243.0,1.0,8.469748,5.912753
5.0,244.0,1.0,8.481286,6.1011624
5.0,245.0,1.0,7.993779,5.636357
5.0,246.0,1.0,9.492152,6.5399146
5.0,247.0,1.0,9.006479,5.989528
5.0,248.0,1.0,8.274856,6.389828
5.0,249.0,1.0,10.293097,6.230945
5.0,250.0,1.0,9.013496,6.31355
5.0,251.0,1.0,10.075837,6.4077067
5.0,252.0,1.0,9.121879,6.4579644
5.0,253.0,1.0,11.048263,5.951031
5.0,254.0,1.0,11.428235,6.4420433
5.0,255.0,1.0,11.073944,6.571623
5.0,256.0,1.0,11.569933,6.732918
5.0,257.0,1.0,10.662621,6.218752
5.0,258.0,1.0,11.346552,7.1460876
5.0,259.0,1.0,13.8632765,6.1208506
5.0,260.0,1.0,10.840322,7.0721526
5.0,261.0,1.0,10.986716,6.89625
5.0,262.0,1.0,11.514543,6.885667
5.0,263.0,1.0,13.36159,7.5634055
5.0,264.0,1.0,14.651507,7.3261495
5.0,265.0,1.0,13.610549,7.550776
5.0,266.0,1.0,14.348861,7.458556
5.0,267.0,1.0,14.67092,7.3316336
5.0,268.0,1.0,14.214555,8.142543
5.0,269.0,1.0,15.09389,8.255303
6.0,1.0,1.0,-2.161522,-4.2902675
6.0,2.0,1.0,-1.9101465,-2.6201887
6.0,3.0,1.0,-1.8886158,-2.9730506
6.0,4.0,1.0,-3.5398946,-3.709563
6.0,5.0,1.0,-0.7734709,-3.9963593
6.0,6.0,1.0,-1.503103,-4.081246
6.0,7.0,1.0,-1.9684534,-2.6567366
6.0,8.0,1.0,-1.768203,-3.6442196
6.0,9.0,1.0,-1.432144,-3.3579693
6.0,10.0,1.0,-1.7286946,-4.4110885
6.0,11.0,1.0,-1.3610365,-3.487921
6.0,12.0,1.0,-2.0143921,-3.38934
6.0,13.0,1.0,-1.5018787,-3.4243937
6.0,14.0,1.0,-1.6194075,-3.6771567
6.0,15.0,1.0,-1.7630758,-4.366641
6.0,16.0,1.0,-1.0743561,-3.1920662
6.0,17.0,1.0,-1.3816597,-3.58107
6.0,18.0,1.0,-1.8996737,-4.4683757
6.0,19.0,1.0,-1.5862588,-2.5168686
6.0,20.0,1.0,-1.6703883,-3.1266458
6.0,21.0,1.0,-2.3755496,-3.7918763
6.0,22.0,1.0,-1.4553813,-3.8880343
6.0,23.0,1.0,-0.5867598,-4.38696
6.0,24.0,1.0,-0.99376106,-4.0352497
6.0,25.0,1.0,-1.995427,-3.8087468
6.0,26.0,1.0,-0.87859416,-3.650792
