T24,T30,T50,P15,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,unit_number,time_cycles,RUL_raw,RUL_capped
-0.024969,0.607836,2.04713,0.202722,-0.758799,1.312103,-0.767187,0.716561,-1.64773,1.869685,-2.198412,1.692765,1.469246,0.743479,-1.48404,1.0,141.0,51.0,51.0
0.295847,1.739306,1.736898,0.202722,-1.311277,0.75432,-1.271156,1.295021,-2.895497,2.23784,-1.702929,0.361046,-0.287712,-1.648562,-0.92943,1.0,142.0,50.0,50.0
0.990949,1.269113,0.175563,0.202722,-0.48256,1.312103,-0.794461,0.890099,-1.808732,0.949298,-1.45896,0.848074,0.590767,-1.031261,-1.582438,1.0,143.0,49.0,49.0
1.846459,1.009326,0.438328,0.202722,-0.23882,2.055813,-0.948616,1.179329,-1.547104,2.053763,-1.627475,1.540568,0.590767,-1.339912,-1.654001,1.0,144.0,48.0,48.0
1.472173,1.659867,1.094394,0.202722,-1.441272,1.312103,-1.234396,1.005791,-1.506853,1.685608,-0.943356,1.70418,2.347725,-1.957213,-2.623929,1.0,145.0,47.0,47.0
0.857275,-0.094233,0.957078,0.202722,-2.139994,1.126175,-1.344676,1.526405,-1.506853,1.133375,-1.159658,0.440949,-0.287712,-1.802888,-0.396545,1.0,146.0,46.0,46.0
-0.399255,1.644838,1.150338,0.202722,-1.343776,1.49803,-1.907935,2.509786,-1.929484,1.133375,-1.544475,0.882319,0.590767,-1.185587,-1.098113,1.0,147.0,45.0,45.0
1.659316,0.609983,1.477523,0.202722,-1.75001,1.869885,-1.944695,0.716561,-1.607479,1.685608,-1.751974,0.303972,-0.287712,-1.185587,-1.335803,1.0,148.0,44.0,44.0
1.3385,1.200409,1.275787,0.202722,-2.23749,2.055813,-0.010642,2.683324,-1.506853,1.685608,-1.76958,2.035207,1.469246,-1.185587,-1.250184,1.0,149.0,43.0,43.0
1.766255,0.390989,1.024888,0.202722,-0.563807,1.126175,-1.49053,1.352867,-2.774745,2.790073,-1.939353,2.016182,1.469246,-1.88005,-1.867411,1.0,150.0,42.0,42.0
1.124622,1.116676,1.485999,0.202722,-2.448732,1.49803,-1.092099,1.237175,-1.889233,2.97415,-1.408657,1.582422,1.469246,-2.806002,-1.61822,1.0,151.0,41.0,41.0
0.723602,2.449963,2.993085,0.202722,-2.107495,2.24174,-1.59251,2.047019,-2.996123,2.421918,-2.441124,1.430226,2.347725,-1.185587,-1.500652,1.0,152.0,40.0,40.0
1.579112,0.425341,1.930157,0.202722,-2.009999,1.49803,-0.936758,2.162711,-2.392365,2.053763,-1.794732,0.908953,0.590767,-1.108424,-2.331289,1.0,153.0,39.0,39.0
1.097888,2.112884,2.186141,0.202722,-2.188742,1.49803,-0.978261,2.104865,-2.331989,2.23784,-1.15337,2.274916,1.469246,-0.799773,-1.504486,1.0,154.0,38.0,38.0
1.151357,0.689422,1.986101,0.202722,-1.668763,1.869885,-0.921342,1.410713,-1.3056,2.053763,-2.263806,2.027597,1.469246,-1.88005,-1.015049,1.0,155.0,37.0,37.0
1.712785,-0.338991,3.060896,0.202722,-1.100036,3.72916,-1.55575,1.237175,-2.271613,1.869685,-1.248946,0.897538,2.347725,-1.185587,-0.961378,1.0,156.0,36.0,36.0
-0.532928,2.329731,1.575848,0.202722,-2.594976,1.49803,-0.499195,2.047019,-1.889233,2.053763,-1.677778,0.501827,-0.287712,-1.957213,-1.519821,1.0,157.0,35.0,35.0
1.28503,2.067797,1.172376,0.202722,-1.181282,2.613595,-0.96166,1.815635,-2.009985,2.97415,-1.519324,0.654024,1.469246,-1.339912,-0.829754,1.0,158.0,34.0,34.0
1.311765,0.50478,2.915103,0.202722,-2.822467,1.312103,-1.099214,2.278403,-2.472866,3.158228,-1.358354,0.787196,1.469246,-1.262749,-1.29491,1.0,159.0,33.0,33.0
2.808907,0.743097,2.526889,0.202722,-3.326197,2.799523,-1.412267,2.74117,-2.835121,2.97415,-1.978337,0.901343,3.226204,-3.114652,-0.928152,1.0,160.0,32.0,32.0
1.605846,1.505283,2.396354,0.202722,-1.815007,2.24174,-1.099214,2.336249,-2.835121,2.23784,-1.438839,0.794806,1.469246,-2.034376,-0.742856,1.0,161.0,31.0,31.0
2.006867,1.080177,3.442329,0.202722,-2.009999,1.683958,-1.52729,2.451941,-2.895497,2.605995,-1.841262,3.115802,1.469246,-1.108424,-2.56259,1.0,162.0,30.0,30.0
1.204826,2.866481,3.037162,0.202722,-2.448732,2.613595,-0.959288,3.0304,-3.17725,2.605995,-1.804792,3.549562,0.590767,-2.111538,-2.71466,1.0,163.0,29.0,29.0
2.060336,2.527255,2.303114,0.202722,-3.277449,2.055813,-0.997234,1.931327,-2.513117,4.078616,-1.733111,2.309161,1.469246,-2.343026,-2.277617,1.0,164.0,28.0,28.0
0.964214,2.112884,0.833324,0.202722,-1.831257,2.427668,-2.162884,3.0304,-2.392365,3.342306,-1.494172,2.761945,0.590767,-2.574514,-1.807349,1.0,165.0,27.0,27.0
2.514826,2.046327,3.254155,0.202722,-2.903714,2.98545,-1.686189,2.856862,-3.740758,2.97415,-2.423518,1.776473,2.347725,-2.343026,-2.675045,1.0,166.0,26.0,26.0
1.659316,1.425844,1.957281,0.202722,-2.188742,3.171378,-1.811884,2.799016,-2.79487,2.23784,-2.012292,1.658521,1.469246,-1.185587,-0.680239,1.0,167.0,25.0,25.0
0.750337,0.859035,2.123417,0.202722,-2.968711,2.98545,-2.487795,2.74117,-2.211238,2.421918,-1.757005,2.77336,0.590767,-1.262749,-0.988214,1.0,168.0,24.0,24.0
2.14054,0.637894,2.521803,0.202722,-1.961251,3.543233,-0.254918,2.972554,-2.895497,2.23784,-1.648853,2.172184,1.469246,-2.651677,-2.138326,1.0,169.0,23.0,23.0
1.391969,1.18538,2.413306,0.202722,-3.082457,2.799523,-1.577094,2.856862,-3.318127,3.710461,-2.094034,2.678237,2.347725,-2.034376,-2.464191,1.0,170.0,22.0,22.0
2.300948,1.045825,2.003053,0.202722,-1.961251,2.613595,-1.803584,3.840244,-4.082887,2.97415,-1.702929,2.761945,2.347725,-1.88005,-1.40481,1.0,171.0,21.0,21.0
2.488091,0.97068,1.789451,0.202722,-3.618685,3.357305,-2.161698,4.071628,-2.694244,3.710461,-2.305306,1.517739,0.590767,-2.111538,-2.502528,1.0,172.0,20.0,20.0
1.525642,0.751685,3.745781,0.202722,-2.903714,2.98545,-1.009092,3.088246,-3.55963,3.158228,-2.109125,3.404975,2.347725,-2.574514,-2.241836,1.0,173.0,19.0,19.0
0.643398,2.70975,3.289756,0.202722,-2.594976,2.98545,-1.906749,3.666706,-3.338253,2.790073,-2.419745,1.064954,0.590767,-2.728839,-4.071793,1.0,174.0,18.0,18.0
3.236662,3.456906,3.279584,0.202722,-3.699932,3.171378,-1.73955,2.856862,-3.016248,2.97415,-1.591005,2.640188,1.469246,-2.651677,-2.517863,1.0,175.0,17.0,17.0
1.231561,1.090912,3.315185,0.202722,-3.261199,3.171378,-1.374321,2.74117,-4.183514,2.605995,-1.837489,2.499406,1.469246,-1.5714,-1.344748,1.0,176.0,16.0,16.0
3.717886,3.184237,3.528787,0.202722,-3.228701,3.543233,-1.319774,3.840244,-3.298002,3.158228,-2.301533,2.217843,3.226204,-2.265864,-2.390073,1.0,177.0,15.0,15.0
2.621764,3.894894,3.640674,0.202722,-2.822467,3.171378,-1.323331,3.666706,-3.378503,2.605995,-2.747971,2.183599,2.347725,-2.111538,-2.266116,1.0,178.0,14.0,14.0
1.231561,1.153175,4.454399,0.202722,-3.813677,3.72916,-1.553378,3.782398,-3.016248,2.23784,-2.712759,2.857068,2.347725,-1.185587,-2.115324,1.0,179.0,13.0,13.0
3.156458,2.722632,2.367534,0.202722,-1.636264,2.799523,-2.134424,2.799016,-4.103013,4.078616,-1.992171,2.058036,2.347725,-0.491123,-4.438551,1.0,180.0,12.0,12.0
2.782172,2.04418,2.960875,0.202722,-3.391194,3.171378,-2.257748,4.245165,-2.915622,3.158228,-2.970562,1.993353,4.104683,-4.50358,-2.416909,1.0,181.0,11.0,11.0
4.840743,3.197119,3.974641,0.202722,-3.277449,3.72916,-1.909121,3.551014,-2.855246,3.526383,-2.356867,3.659905,4.104683,-3.809116,-2.244392,1.0,182.0,10.0,10.0
2.247479,2.155824,2.687938,0.202722,-4.122415,2.799523,-1.943509,3.840244,-3.680382,3.158228,-2.592033,3.21473,3.226204,-2.806002,-2.864175,1.0,183.0,9.0,9.0
4.466457,3.918511,4.974844,0.202722,-4.73989,3.357305,-1.117001,4.071628,-4.24389,4.078616,-2.867441,3.564782,2.347725,-3.809116,-4.34143,1.0,184.0,8.0,8.0
3.744621,3.493405,3.598293,0.202722,-3.699932,4.286943,-1.61504,4.534395,-4.143263,3.894538,-3.108895,2.99785,2.347725,-3.191815,-3.633472,1.0,185.0,7.0,7.0
2.969315,1.711395,3.920392,0.202722,-2.188742,2.799523,-0.706711,4.360857,-3.620006,3.526383,-1.881504,3.922444,4.104683,-3.500466,-3.807267,1.0,186.0,6.0,6.0
2.461356,1.054413,4.084833,0.202722,-4.609896,4.286943,-2.326525,4.997163,-4.726896,4.078616,-2.859895,3.888199,3.226204,-3.886279,-3.477568,1.0,187.0,5.0,5.0
3.610948,3.261529,3.323661,0.202722,-3.212451,4.658798,-2.302809,3.666706,-4.203639,3.158228,-2.605866,3.846345,3.226204,-3.191815,-5.0545,1.0,188.0,4.0,4.0
4.760539,1.928242,4.210282,0.202722,-5.227371,3.915088,-1.515432,4.129474,-4.62627,4.999003,-2.628502,3.755027,2.347725,-3.423303,-3.087808,1.0,189.0,3.0,3.0
3.316866,2.583077,3.861058,0.202722,-4.268659,4.286943,-1.986198,5.575623,-3.700507,5.367158,-3.248485,3.907224,4.983162,-3.34614,-3.66542,1.0,190.0,2.0,2.0
2.514826,3.257235,3.830544,0.202722,-4.869885,4.101015,-1.727692,4.534395,-4.646395,4.446771,-2.993198,3.720783,1.469246,-3.654791,-2.87312,1.0,191.0,1.0,1.0
3.049519,3.05327,4.072966,0.202722,-4.333657,4.844726,-2.858953,5.112855,-3.620006,4.814926,-3.455985,3.488684,3.226204,-3.423303,-4.976548,1.0,192.0,0.0,0.0
-1.361703,-0.71901,-2.016408,-4.932264,0.996131,-0.919028,-0.309465,-2.522813,0.908179,0.02891,-0.086949,-1.107651,-1.166191,0.126178,1.33118,2.0,1.0,286.0,125.0
-1.548846,-0.029823,-1.702785,0.202722,1.386115,-1.47681,-0.713826,-0.729588,1.652814,-1.44371,-0.920719,-0.110764,-0.287712,1.05213,0.692228,2.0,2.0,285.0,125.0
-2.270682,0.242846,-0.714448,-4.932264,1.987341,-0.361245,-0.366384,-0.84528,1.411311,-1.259633,0.272717,-1.499557,-1.166191,1.437943,0.903082,2.0,3.0,284.0,125.0
-1.923131,-0.652453,-1.202683,0.202722,0.541149,-1.47681,0.080665,-1.539431,1.230183,-2.364098,0.255111,-0.677696,-1.166191,1.592268,1.896013,2.0,4.0,283.0,125.0
-1.789458,-1.751717,-0.110936,-4.932264,1.954842,-0.547173,0.097267,-0.671742,0.787427,-2.18002,-0.218994,-1.252237,-2.04467,1.978081,0.882636,2.0,5.0,282.0,125.0
-2.939049,-2.080208,-1.087406,0.202722,1.727351,-0.361245,-0.386543,-1.828661,1.854067,-1.259633,-0.598781,-1.507166,-0.287712,1.746593,0.92864,2.0,6.0,281.0,125.0
-0.987418,0.064645,-0.427949,0.202722,1.49986,-0.175317,-0.552556,-1.539431,0.525799,-0.339245,-0.261751,-0.970674,-1.166191,1.36078,1.501141,2.0,7.0,280.0,125.0
0.402786,0.691569,-1.319656,0.202722,1.191123,-0.919028,-0.179027,-0.960972,1.793691,-1.811865,-0.061798,-1.275067,-1.166191,1.437943,1.070488,2.0,8.0,279.0,125.0
-1.121091,-1.116205,-1.384076,-4.932264,1.25612,-0.7331,-0.671137,-1.308047,1.049056,-1.44371,0.865033,-1.248432,-2.04467,1.05213,1.701772,2.0,9.0,278.0,125.0
-1.094356,-0.175819,-1.409505,-4.932264,1.158624,-1.290883,0.183831,-0.903126,0.22392,-1.627788,0.028748,-0.814672,-1.166191,2.132407,3.145801,2.0,10.0,277.0,125.0
-0.37252,0.433929,-0.319453,0.202722,1.27237,-0.919028,-0.488523,-0.903126,0.646551,-0.523323,-0.322115,-0.03086,-0.287712,2.363895,0.440482,2.0,11.0,276.0,125.0
-2.03007,-1.545605,-0.216042,0.202722,1.061128,-1.47681,-1.119372,-1.365893,0.123294,-1.627788,-0.24163,-1.031552,-0.287712,1.515106,0.840465,2.0,12.0,275.0,125.0
-1.655785,-0.089939,-0.278767,0.202722,1.25612,-2.22052,-0.438719,-1.944353,0.908179,-1.259633,0.276489,-1.727851,-1.166191,-0.336798,0.988702,2.0,13.0,274.0,125.0
-1.976601,-0.67607,-1.307789,0.202722,0.898634,-0.919028,-1.189335,-1.423739,2.397449,-1.44371,0.211096,-1.176139,-1.166191,0.049015,0.678172,2.0,14.0,273.0,125.0
-0.506193,-1.57781,-0.180441,0.202722,0.411154,-0.7331,-0.890511,-1.134509,0.163544,-0.7074,-0.086949,-1.872438,0.590767,0.126178,0.981034,2.0,15.0,272.0,125.0
-1.575581,-1.116205,-1.646841,0.202722,0.996131,-1.290883,-0.656907,-0.729588,1.230183,-1.995943,-0.623932,-1.488142,-0.287712,0.666317,1.173998,2.0,16.0,271.0,125.0
0.08197,-0.774832,-2.187629,0.202722,-0.48256,-0.361245,-0.626076,-1.365893,1.672939,0.397065,-0.456675,-1.834389,-1.166191,0.897804,2.174595,2.0,17.0,270.0,125.0
-1.201295,0.266463,-0.49576,0.202722,1.483611,-1.104955,-0.709083,-0.84528,2.09557,-1.075555,-0.655372,-0.544524,-1.166191,0.589154,0.843021,2.0,18.0,269.0,125.0
-1.735989,-2.22191,-0.23808,0.202722,2.166084,-0.7331,-0.267962,-1.308047,1.008805,-1.44371,-0.113358,-0.613012,-0.287712,1.36078,0.713953,2.0,19.0,268.0,125.0
-0.158642,-0.91224,-1.490877,0.202722,1.174873,-1.104955,-0.83715,-1.308047,1.33081,-2.18002,0.178399,-1.895268,-1.166191,0.743479,0.354862,2.0,20.0,267.0,125.0
-0.933948,-1.648661,-1.846882,0.202722,1.304868,-0.547173,-0.241874,-1.886507,1.411311,-0.891478,-0.23157,-0.92121,-1.166191,2.441057,1.8794,2.0,21.0,266.0,125.0
-0.639867,-1.504812,-0.933137,0.202722,0.703642,-1.848665,-0.476664,-1.134509,-0.299337,-0.339245,0.299126,-1.537606,-1.166191,0.434829,0.891581,2.0,22.0,265.0,125.0
-0.078438,-1.352375,-2.657216,0.202722,1.25612,-1.848665,-0.699596,-0.903126,0.767302,0.212988,-0.860356,-0.985893,0.590767,1.36078,-0.864257,2.0,23.0,264.0,125.0
-1.094356,-1.335199,-0.763611,0.202722,-0.677553,-1.47681,-0.590502,-1.250201,0.747177,-1.627788,-0.28313,-1.256042,-1.166191,1.978081,0.559327,2.0,24.0,263.0,125.0
-1.575581,-0.388372,-1.111139,0.202722,0.362406,-1.104955,-0.24306,-1.018818,0.867928,-0.523323,-0.181267,-0.902185,-1.166191,0.511991,1.711995,2.0,25.0,262.0,125.0
-1.415172,-2.535372,-1.843491,0.202722,0.183663,-1.47681,-0.773116,-1.423739,1.854067,-1.075555,-0.14354,-2.755178,-1.166191,0.280503,1.466637,2.0,26.0,261.0,125.0
-0.746805,-0.37549,-0.146536,0.202722,2.01984,-0.547173,0.080665,-1.944353,0.465423,0.02891,-0.085691,-0.453206,-0.287712,0.280503,0.93503,2.0,27.0,260.0,125.0
-0.960683,-1.199938,-0.970433,0.202722,1.386115,-1.290883,-0.420931,-2.175737,1.612563,-2.364098,-0.234085,-1.758291,-2.04467,0.203341,1.088378,2.0,28.0,259.0,125.0
-0.853744,-0.731892,-0.863631,0.202722,1.353616,-1.104955,-0.176655,-1.481585,0.767302,-0.7074,0.296611,-1.887658,-2.04467,0.357666,0.901804,2.0,29.0,258.0,125.0
-1.655785,0.672246,-1.373904,0.202722,1.142375,-1.47681,-0.774302,-0.960972,1.109432,-1.075555,-0.224024,-0.023251,-1.166191,1.36078,0.564438,2.0,30.0,257.0,125.0
-1.147826,-1.573516,-2.074047,0.202722,1.434863,-1.104955,-0.877468,-1.828661,0.586175,-0.339245,-0.854068,0.749147,-1.166191,1.900919,0.780404,2.0,31.0,256.0,125.0
-2.190478,-0.573014,-2.045227,0.202722,1.044879,-1.47681,-1.358906,-1.423739,1.33081,-1.44371,0.043839,-1.57185,-2.04467,0.357666,0.591274,2.0,32.0,255.0,125.0
-1.62905,-0.433459,-1.190816,0.202722,-0.48256,-0.919028,-0.729242,-1.597277,0.767302,-1.259633,-0.602554,-0.358083,-0.287712,0.666317,1.138216,2.0,33.0,254.0,125.0
-0.746805,-0.667482,-1.514611,0.202722,1.906094,-1.104955,0.232449,-0.84528,1.532062,-1.811865,0.174626,-0.03086,-2.04467,-0.41396,1.313289,2.0,34.0,253.0,125.0
-2.751906,-2.460227,-1.80111,0.202722,1.321118,-0.7331,0.001216,-0.671742,0.244045,-1.075555,0.461352,-0.122178,1.469246,1.05213,2.223156,2.0,35.0,252.0,125.0
-3.019253,-1.208526,-1.024681,0.202722,1.093627,-0.7331,-0.182584,-0.903126,0.888054,-1.075555,0.458837,-1.853413,-1.166191,1.515106,0.431536,2.0,36.0,251.0,125.0
-0.800275,-0.334697,-1.167083,0.202722,1.776099,-0.361245,0.098453,-1.192355,1.632689,-0.7074,-0.293191,-2.233905,-1.166191,1.206455,0.643668,2.0,37.0,250.0,125.0
-0.479459,-0.437753,-0.919575,0.202722,0.476151,-1.104955,-0.23476,-0.84528,0.505674,-0.155168,-0.440327,-0.483645,-2.04467,1.283618,0.827686,2.0,38.0,249.0,125.0
-1.067622,-0.321815,-1.980808,0.202722,0.216162,-1.104955,0.454195,-0.960972,1.833941,-0.155168,0.046354,-1.678388,-1.166191,0.743479,1.208501,2.0,39.0,248.0,125.0
-1.014152,-0.965915,-0.812773,0.202722,0.24866,-0.547173,-1.229653,-0.84528,0.847803,-0.891478,-0.157373,-0.708135,-1.166191,-0.645448,1.097324,2.0,40.0,247.0,125.0
0.0285,-1.764599,-0.751744,0.202722,0.687393,-0.361245,-0.442276,-0.613896,0.686801,-0.891478,0.305414,-1.294091,-0.287712,0.126178,-0.603565,2.0,41.0,246.0,125.0
-0.345785,-1.713071,-1.872311,0.202722,0.102416,-1.662738,-1.300801,-1.308047,1.994943,-1.075555,-0.391281,-2.842691,-0.287712,1.206455,1.389963,2.0,42.0,245.0,125.0
-1.014152,-1.416785,-1.96216,0.202722,0.362406,-0.361245,-0.436347,-1.655123,2.055319,-0.7074,-0.411403,-0.198277,-0.287712,-0.028147,1.818061,2.0,43.0,244.0,125.0
-1.040887,-0.613807,-0.76022,0.202722,0.394905,-0.361245,-0.033172,-0.84528,1.793691,0.02891,-0.14857,-0.415157,-0.287712,0.820642,1.281342,2.0,44.0,243.0,125.0
-0.933948,-0.167231,-0.945004,0.202722,0.459902,-0.175317,0.361702,-1.134509,0.787427,-1.075555,0.442489,-1.328336,-2.04467,0.511991,0.946531,2.0,45.0,242.0,125.0
-0.666601,-2.520343,-1.792634,0.202722,1.01238,-1.104955,-0.474293,-1.018818,0.405047,-0.155168,0.265171,-0.769013,-2.04467,0.049015,1.913903,2.0,46.0,241.0,125.0
0.001766,-0.716863,-1.138263,0.202722,1.694853,-0.361245,-1.281828,-1.944353,1.71319,-1.075555,-0.181267,-1.674583,-1.166191,-0.259635,-0.123073,2.0,47.0,240.0,125.0
-0.827009,-0.102821,-0.88567,0.202722,1.223622,-1.290883,0.047463,-1.076663,1.069181,-1.44371,-0.432781,-1.427263,-0.287712,2.363895,1.012982,2.0,48.0,239.0,125.0
1.204826,-0.714716,-1.131482,0.202722,0.199912,-0.361245,-0.974704,-1.076663,1.914442,-1.259633,-0.312054,-0.654866,-2.04467,1.900919,1.69666,2.0,49.0,238.0,125.0
-1.014152,-2.002916,-0.575437,0.202722,1.321118,-1.104955,-0.673509,-1.192355,0.566049,-0.155168,0.006111,-0.586378,-1.166191,1.36078,-0.017008,2.0,50.0,237.0,125.0
-0.987418,-0.39696,-1.714652,0.202722,1.792349,-0.7331,-0.167168,-1.944353,0.928304,-0.891478,-0.06557,-1.769705,-0.287712,-0.182472,-0.388877,2.0,51.0,236.0,125.0
-2.350886,0.277198,-0.256728,-4.932264,1.369866,-1.104955,-0.128037,-1.597277,1.411311,-0.891478,-0.527099,-0.50267,-0.287712,1.206455,0.159343,2.0,52.0,235.0,125.0
-1.067622,-0.491428,-1.031462,0.202722,0.671144,-0.175317,-0.658093,-2.233583,1.71319,-0.891478,-0.058025,-0.327644,-1.166191,0.203341,2.253825,2.0,53.0,234.0,125.0
-2.190478,-0.800596,0.365432,0.202722,0.817388,-0.919028,-1.242697,-1.539431,1.210058,-1.259633,0.407277,-0.529304,-0.287712,1.592268,0.105671,2.0,54.0,233.0,125.0
-0.185377,-0.343285,-2.714855,-4.932264,1.01238,-0.7331,-1.507132,-1.076663,1.652814,-0.7074,-0.473024,-0.453206,-0.287712,1.437943,0.30119,2.0,55.0,232.0,125.0
-1.495376,-0.03197,-2.408013,0.202722,1.304868,-0.7331,-0.599988,-1.944353,0.445298,-0.891478,0.164565,-1.012528,-1.166191,1.36078,0.322915,2.0,56.0,231.0,125.0
0.269112,-0.656747,-2.297821,0.202722,-0.076327,-0.175317,-0.530026,-1.134509,0.203795,-1.811865,-0.192585,-0.715745,-1.166191,2.363895,1.278786,2.0,57.0,230.0,125.0
-0.265581,-0.914387,-2.248659,0.202722,0.882385,-0.547173,-1.135974,-0.382512,0.727052,-1.44371,-0.439069,-1.769705,-1.166191,1.746593,0.405978,2.0,58.0,229.0,125.0
0.215643,-0.63313,-0.88567,0.202722,1.109876,0.382465,-0.489708,-1.134509,1.813816,-1.075555,-0.19007,-0.609207,-1.166191,0.897804,1.027039,2.0,59.0,228.0,125.0
-0.827009,-0.562279,-1.073843,0.202722,0.232411,-0.361245,0.02849,-1.423739,0.103168,-0.7074,0.359489,-0.734769,0.590767,1.437943,0.491598,2.0,60.0,227.0,125.0
0.0285,-0.373343,-0.587304,0.202722,1.889845,-0.547173,-0.03673,-1.597277,1.632689,-1.259633,-0.318342,-0.723355,-1.166191,0.897804,-1.020161,2.0,61.0,226.0,125.0
-1.575581,-2.000769,-0.256728,0.202722,0.979881,-0.547173,-1.011464,-0.55605,-0.198711,-1.44371,-0.320857,-0.011836,-1.166191,2.363895,1.14844,2.0,62.0,225.0,125.0
-1.308234,-2.438757,-1.377295,0.202722,1.158624,-1.104955,0.502813,-1.134509,0.545924,-0.891478,-0.464221,-1.252237,-0.287712,0.434829,-0.37482,2.0,63.0,224.0,125.0
-1.976601,-1.189203,-0.290633,0.202722,1.646105,-0.7331,-1.064825,-1.481585,0.6063,-0.155168,-0.192585,-0.198277,-1.166191,1.129292,0.558049,2.0,64.0,223.0,125.0
-1.869662,-0.987385,-1.317961,-4.932264,0.589897,-1.104955,-0.030801,-0.151128,1.290559,-1.44371,-0.338463,-0.259155,-1.166191,-0.028147,-0.11285,2.0,65.0,222.0,125.0
-0.37252,-0.555838,-1.553602,0.202722,0.313658,0.01061,-0.321324,-1.134509,1.552188,-1.44371,0.060187,-0.28579,-0.287712,0.589154,0.915861,2.0,66.0,221.0,125.0
-0.613132,0.094703,-1.31118,0.202722,1.743601,0.75432,-0.991305,-2.349275,1.411311,-1.075555,0.050126,-1.655558,0.590767,0.743479,0.497987,2.0,67.0,220.0,125.0
0.269112,-2.153206,-0.661895,0.202722,0.24866,-1.662738,-0.322509,-1.192355,0.646551,-1.075555,-0.083176,-0.209691,-0.287712,0.357666,0.680727,2.0,68.0,219.0,125.0
0.88401,-0.154349,-0.583913,0.202722,0.703642,-0.919028,-0.958103,-0.208974,0.666676,-1.627788,-0.244145,-0.304814,-0.287712,1.283618,0.306302,2.0,69.0,218.0,125.0
-1.709254,1.299171,-0.995861,0.202722,0.898634,-0.175317,-0.895255,-0.613896,0.586175,-1.44371,-0.54722,-0.297204,-0.287712,1.05213,0.448149,2.0,70.0,217.0,125.0
-0.024969,-0.109262,-0.014306,0.202722,1.776099,-1.104955,-0.461249,-0.729588,0.284296,-2.18002,-0.916947,-0.772818,-0.287712,-0.028147,-0.477052,2.0,71.0,216.0,125.0
0.215643,-0.875741,-1.580726,0.202722,1.01238,-0.547173,0.033233,-1.018818,1.049056,-0.7074,-0.216479,-0.700525,-0.287712,1.515106,1.085822,2.0,72.0,215.0,125.0
-1.789458,-0.132879,-0.372006,0.202722,0.801138,-0.919028,0.002402,-1.250201,2.155946,-0.7074,0.458837,-1.141895,-2.04467,0.126178,1.308178,2.0,73.0,214.0,125.0
-0.024969,-0.67607,-1.194207,-4.932264,2.344827,-0.919028,0.383047,-0.671742,0.183669,-0.523323,0.048869,-1.004918,-1.166191,1.129292,0.602775,2.0,74.0,213.0,125.0
-2.03007,-1.914889,-2.124905,-4.932264,2.491071,-2.034593,-0.451762,-1.597277,1.33081,0.212988,-0.633993,-0.959259,-0.287712,0.511991,0.851966,2.0,75.0,212.0,125.0
-1.040887,-0.059881,-0.59578,0.202722,0.216162,-0.175317,-0.61659,-2.175737,0.405047,0.212988,-0.266782,-2.157806,-0.287712,-0.336798,1.338847,2.0,76.0,211.0,125.0
-1.147826,0.29008,-1.321351,0.202722,0.232411,-0.7331,-0.617776,-2.407121,0.968555,-0.7074,0.028748,0.771976,-0.287712,0.666317,1.821894,2.0,77.0,210.0,125.0
0.108704,0.002382,-1.514611,0.202722,1.483611,-1.290883,0.176716,-1.423739,1.391185,-1.44371,-0.322115,-0.677696,-1.166191,0.280503,2.3305,2.0,78.0,209.0,125.0
-2.083539,-0.343285,-0.790735,0.202722,0.443653,-1.104955,0.013074,-0.787434,0.767302,0.581143,-0.426493,-1.008723,-2.04467,1.746593,-0.85659,2.0,79.0,208.0,125.0
-2.751906,0.244993,-1.555297,0.202722,1.662354,-1.290883,-0.109064,-0.960972,2.779829,-0.523323,-0.036646,-1.168529,-1.166191,0.203341,0.836631,2.0,80.0,207.0,125.0
-1.816193,-1.906301,-2.213058,0.202722,2.166084,-0.7331,-0.513424,-0.671742,1.491812,0.212988,-0.327145,-0.129788,-1.166191,1.206455,1.45897,2.0,81.0,206.0,125.0
-1.441907,0.01097,-0.066859,0.202722,0.411154,-0.919028,-0.24306,-1.018818,0.847803,-1.075555,-0.41266,-2.922594,-1.166191,1.900919,1.211057,2.0,82.0,205.0,125.0
-1.789458,-0.431312,-0.739877,0.202722,0.427403,0.196538,-1.120558,-1.365893,2.5182,-0.339245,-0.418948,-0.757599,-2.04467,0.589154,0.655169,2.0,83.0,204.0,125.0
0.0285,-0.156496,-0.155013,0.202722,1.532359,0.01061,-0.82292,-0.440358,1.75344,-2.548175,-0.037904,-0.974479,-0.287712,0.203341,0.653891,2.0,84.0,203.0,125.0
-1.789458,0.240699,-0.82125,-4.932264,0.947383,-1.662738,-0.93913,-1.018818,1.511937,-1.811865,-0.094494,-0.92121,-1.166191,1.592268,0.675616,2.0,85.0,202.0,125.0
